#  Table S1: These are the weighted harmonic mean of the GTEx VG estimates from different tissues. These estimates are not recommended for use in ANEVA-DOT.	
#GeneID	Avg_VG
ENSG00000138326	0.000912879
ENSG00000138346	0.000356605
ENSG00000138347	0.00512077
ENSG00000138356	0.00208489
ENSG00000138363	0.00470589
ENSG00000138375	0.00338066
ENSG00000138376	0.00124567
ENSG00000138378	0.00773044
ENSG00000138380	0.00280123
ENSG00000138381	0.011339
ENSG00000138386	0.00548345
ENSG00000138398	0.000945922
ENSG00000138399	0.00192321
ENSG00000138400	0.00691945
ENSG00000138411	0.00290816
ENSG00000138413	0.00175747
ENSG00000138430	0.00209297
ENSG00000138433	0.00231266
ENSG00000138434	0.00101735
ENSG00000138435	0.00206704
ENSG00000138442	0.00134003
ENSG00000138443	0.00276101
ENSG00000138448	0.00217418
ENSG00000138449	0.00251513
ENSG00000138459	0.000458996
ENSG00000138463	0.00319702
ENSG00000138468	0.00336763
ENSG00000138472	0.257822
ENSG00000138483	0.000544254
ENSG00000138495	0.0289316
ENSG00000138496	0.00259808
ENSG00000138587	0.000852505
ENSG00000138592	0.00154531
ENSG00000138593	0.00117543
ENSG00000138594	0.0052774
ENSG00000138600	0.000791062
ENSG00000138604	0.00165045
ENSG00000138606	0.00179538
ENSG00000138613	0.00130988
ENSG00000138614	0.000808553
ENSG00000138615	0.00764033
ENSG00000138617	0.0138257
ENSG00000138621	0.0103856
ENSG00000138622	0.000672345
ENSG00000138623	0.00183402
ENSG00000138639	0.008861
ENSG00000138640	0.00155458
ENSG00000138641	0.00131355
ENSG00000138642	0.0116522
ENSG00000138646	0.00059043
ENSG00000138650	0.00244898
ENSG00000138668	0.00175509
ENSG00000138670	0.00508929
ENSG00000138674	0.00131741
ENSG00000138675	0.00281289
ENSG00000138678	0.00319384
ENSG00000138685	0.00178982
ENSG00000138686	0.00224284
ENSG00000138688	0.00137746
ENSG00000138696	0.0070628
ENSG00000138698	0.00140264
ENSG00000138709	0.00210648
ENSG00000138722	0.0232281
ENSG00000138735	0.00290819
ENSG00000138744	0.0254588
ENSG00000138750	0.00239902
ENSG00000138755	0.00269021
ENSG00000138757	0.00216947
ENSG00000138758	0.00213381
ENSG00000138759	0.00881933
ENSG00000138760	0.00192058
ENSG00000138764	0.00202174
ENSG00000138767	0.010655
ENSG00000138768	0.00246562
ENSG00000138769	0.0241729
ENSG00000138771	0.00160355
ENSG00000138772	0.0041095
ENSG00000138777	0.00488967
ENSG00000138778	0.00103074
ENSG00000138785	0.0139098
ENSG00000138792	0.00286321
ENSG00000138794	0.00365944
ENSG00000138795	0.00946426
ENSG00000138796	0.00107855
ENSG00000138798	0.00630797
ENSG00000138801	0.00107102
ENSG00000138802	0.00182078
ENSG00000138813	0.00654638
ENSG00000138814	0.000898591
ENSG00000138821	0.00214766
ENSG00000138823	0.00187569
ENSG00000138829	0.0320731
ENSG00000138834	0.000942468
ENSG00000138835	0.00225514
ENSG00000138867	0.00140101
ENSG00000138892	0.00120479
ENSG00000138942	0.00377522
ENSG00000138944	0.00177415
ENSG00000138964	0.00521795
ENSG00000139044	0.00366712
ENSG00000139083	0.00286349
ENSG00000139112	0.00104732
ENSG00000139116	0.00116689
ENSG00000139117	0.0134984
ENSG00000139131	0.000445562
ENSG00000139132	0.00162274
ENSG00000139144	0.00711793
ENSG00000139154	0.00163268
ENSG00000139155	0.00495709
ENSG00000139160	0.00365951
ENSG00000139163	0.00142813
ENSG00000139168	0.00282652
ENSG00000139174	0.00233486
ENSG00000139178	0.00373514
ENSG00000139180	0.000596395
ENSG00000139182	0.00183412
ENSG00000139190	0.00469711
ENSG00000139192	0.0266216
ENSG00000139193	0.00288431
ENSG00000139194	0.00240074
ENSG00000139197	0.00382725
ENSG00000139209	0.00312117
ENSG00000139211	0.00538514
ENSG00000139218	0.0010664
ENSG00000139219	0.0262924
ENSG00000139220	0.00116932
ENSG00000139263	0.00108447
ENSG00000139266	0.0017307
ENSG00000139269	0.000535598
ENSG00000139278	0.00218694
ENSG00000139289	0.00143597
ENSG00000139291	0.0077239
ENSG00000139292	0.0115373
ENSG00000139318	0.00141317
ENSG00000139329	0.00116066
ENSG00000139344	0.014566
ENSG00000139350	0.00184169
ENSG00000139352	0.000846243
ENSG00000139354	0.00335382
ENSG00000139364	0.0009282
ENSG00000139370	0.00195177
ENSG00000139372	0.000735777
ENSG00000139405	0.00481197
ENSG00000139428	0.0024241
ENSG00000139433	0.00239996
ENSG00000139436	0.00119634
ENSG00000139437	0.00138185
ENSG00000139438	0.000467784
ENSG00000139445	0.000595949
ENSG00000139496	0.00172349
ENSG00000139505	0.00223224
ENSG00000139508	0.00422755
ENSG00000139514	0.00113661
ENSG00000139515	0.0123868
ENSG00000139517	0.000857047
ENSG00000139531	0.00960132
ENSG00000139537	0.00259163
ENSG00000139547	0.00732904
ENSG00000139567	0.00370809
ENSG00000139597	0.00300138
ENSG00000139620	0.00368992
ENSG00000139624	0.00291368
ENSG00000139625	0.0136097
ENSG00000139629	0.00465898
ENSG00000139631	0.00159756
ENSG00000139636	0.00212628
ENSG00000139641	0.000704401
ENSG00000139644	0.00109409
ENSG00000139645	0.000796465
ENSG00000139648	0.00293887
ENSG00000139651	0.0014511
ENSG00000139656	0.00127174
ENSG00000139668	0.00269731
ENSG00000139679	0.0142734
ENSG00000139684	0.00402475
ENSG00000139697	0.00166959
ENSG00000139714	0.0040248
ENSG00000139718	0.00100187
ENSG00000139722	0.00118783
ENSG00000139726	0.00100045
ENSG00000139734	0.0463418
ENSG00000139737	0.00062033
ENSG00000139746	0.00184968
ENSG00000139767	0.000538099
ENSG00000139793	0.000794043
ENSG00000139800	0.00141902
ENSG00000139832	0.00524425
ENSG00000139835	0.018688
ENSG00000139842	0.00152683
ENSG00000139874	0.00355769
ENSG00000139880	0.00470657
ENSG00000139890	0.000873011
ENSG00000139899	0.000350986
ENSG00000139910	0.0192567
ENSG00000139921	0.00197394
ENSG00000139926	0.00250395
ENSG00000139946	0.00307037
ENSG00000139970	0.00120499
ENSG00000139977	0.00188626
ENSG00000139985	0.00593067
ENSG00000139988	0.0167454
ENSG00000139990	0.00249411
ENSG00000139998	0.00211577
ENSG00000140022	0.00453253
ENSG00000140025	0.00201797
ENSG00000140030	0.00216847
ENSG00000140043	0.00555156
ENSG00000140044	0.00136671
ENSG00000140067	0.000977504
ENSG00000140090	0.009253
ENSG00000140092	0.00276246
ENSG00000140093	0.00478186
ENSG00000140104	0.00350454
ENSG00000140105	0.00578609
ENSG00000140107	0.00104591
ENSG00000140153	0.00139768
ENSG00000140157	0.00225398
ENSG00000140199	0.00379958
ENSG00000140254	0.00591964
ENSG00000140259	0.000991275
ENSG00000140262	0.00149416
ENSG00000140264	0.000726846
ENSG00000140265	0.0039768
ENSG00000140274	0.0170297
ENSG00000140279	0.0189581
ENSG00000140284	0.00745879
ENSG00000140285	0.0126933
ENSG00000140287	0.00160859
ENSG00000140297	0.00850112
ENSG00000140299	0.00190056
ENSG00000140307	0.00150146
ENSG00000140319	0.00130684
ENSG00000140320	0.001182
ENSG00000140323	0.000657702
ENSG00000140326	0.00191511
ENSG00000140332	0.00210331
ENSG00000140367	0.00150319
ENSG00000140368	0.00595425
ENSG00000140374	0.00188461
ENSG00000140379	0.00356408
ENSG00000140382	0.00126073
ENSG00000140386	0.00737182
ENSG00000140391	0.00133717
ENSG00000140395	0.000694193
ENSG00000140396	0.00111497
ENSG00000140398	0.012618
ENSG00000140400	0.0050775
ENSG00000140403	0.00228204
ENSG00000140406	0.00286239
ENSG00000140416	0.00268349
ENSG00000140443	0.00249964
ENSG00000140450	0.00315122
ENSG00000140451	0.0147546
ENSG00000140455	0.00288032
ENSG00000140459	0.00314599
ENSG00000140463	0.00139314
ENSG00000140464	0.00122195
ENSG00000140470	0.00408545
ENSG00000140471	0.0109632
ENSG00000140474	0.00274678
ENSG00000140479	0.00317204
ENSG00000140481	0.0021662
ENSG00000140488	0.00696744
ENSG00000140497	0.00135542
ENSG00000140505	0.0098417
ENSG00000140506	0.00622387
ENSG00000140511	0.00645288
ENSG00000140519	0.00366167
ENSG00000140521	0.00185563
ENSG00000140525	0.00126622
ENSG00000140526	0.00134224
ENSG00000140527	0.0225288
ENSG00000140534	0.00154822
ENSG00000140538	0.00196523
ENSG00000140543	0.00227575
ENSG00000140545	0.00610035
ENSG00000140548	0.00248812
ENSG00000140553	0.00125232
ENSG00000140563	0.00185271
ENSG00000140564	0.00229955
ENSG00000140575	0.00489755
ENSG00000140577	0.00128397
ENSG00000140598	0.00159436
ENSG00000140600	0.00427803
ENSG00000140623	0.0365357
ENSG00000140632	0.00111331
ENSG00000140650	0.00196234
ENSG00000140678	0.00725107
ENSG00000140682	0.00154944
ENSG00000140691	0.00102014
ENSG00000140718	0.00266852
ENSG00000140740	0.000970037
ENSG00000140749	0.00660738
ENSG00000140750	0.00216426
ENSG00000140795	0.00202245
ENSG00000140798	0.0253126
ENSG00000140807	0.00571329
ENSG00000140829	0.00149264
ENSG00000140832	0.000835212
ENSG00000140836	0.00104714
ENSG00000140853	0.00391318
ENSG00000140854	0.000794714
ENSG00000140859	0.00140261
ENSG00000140873	0.0150509
ENSG00000140876	0.0028591
ENSG00000140905	0.00730451
ENSG00000140931	0.00551887
ENSG00000140932	0.00363725
ENSG00000140937	0.0031993
ENSG00000140939	0.000894311
ENSG00000140941	0.00107923
ENSG00000140943	0.00123953
ENSG00000140945	0.00917623
ENSG00000140948	0.00149155
ENSG00000140950	0.00681889
ENSG00000140955	0.00211807
ENSG00000140961	0.0028163
ENSG00000140968	0.00388518
ENSG00000140983	0.000798995
ENSG00000140986	0.00958168
ENSG00000140987	0.00288168
ENSG00000140988	0.156574
ENSG00000140990	0.00136738
ENSG00000140992	0.00109851
ENSG00000140995	0.001005
ENSG00000141002	0.00119382
ENSG00000141012	0.00357885
ENSG00000141013	0.00256728
ENSG00000141026	0.00253128
ENSG00000141027	0.00230465
ENSG00000141030	0.00160274
ENSG00000141034	0.00254151
ENSG00000141052	0.00174359
ENSG00000141068	0.00245104
ENSG00000141076	0.00164789
ENSG00000141084	0.00165147
ENSG00000141086	0.0046011
ENSG00000141098	0.00124147
ENSG00000141127	0.00310531
ENSG00000141161	0.0016211
ENSG00000141179	0.00209198
ENSG00000141200	0.00135079
ENSG00000141219	0.0020021
ENSG00000141232	0.00103801
ENSG00000141252	0.0024012
ENSG00000141255	0.00213437
ENSG00000141258	0.00120322
ENSG00000141293	0.0191461
ENSG00000141294	0.00580523
ENSG00000141295	0.00814507
ENSG00000141298	0.00271881
ENSG00000141337	0.00182864
ENSG00000141338	0.00514387
ENSG00000141349	0.00168228
ENSG00000141367	0.0262586
ENSG00000141371	0.0016307
ENSG00000141376	0.00471044
ENSG00000141380	0.00211358
ENSG00000141384	0.00194624
ENSG00000141385	0.00150782
ENSG00000141391	0.00108066
ENSG00000141401	0.00700789
ENSG00000141404	0.00149235
ENSG00000141424	0.00186706
ENSG00000141425	0.00149785
ENSG00000141431	0.0155293
ENSG00000141433	0.0022184
ENSG00000141434	0.00291131
ENSG00000141441	0.0026519
ENSG00000141446	0.00197758
ENSG00000141447	0.00109352
ENSG00000141448	0.00104749
ENSG00000141452	0.00241619
ENSG00000141456	0.000746078
ENSG00000141458	0.00213647
ENSG00000141469	0.0166569
ENSG00000141480	0.00259193
ENSG00000141485	0.0103477
ENSG00000141497	0.00193738
ENSG00000141499	0.0151932
ENSG00000141503	0.00128077
ENSG00000141504	0.00289106
ENSG00000141505	0.00323516
ENSG00000141506	0.00560893
ENSG00000141510	0.00280696
ENSG00000141519	0.0245062
ENSG00000141522	0.000924768
ENSG00000141524	0.0034187
ENSG00000141526	0.00915044
ENSG00000141527	0.00635007
ENSG00000141540	0.00284762
ENSG00000141542	0.00190845
ENSG00000141543	0.00403734
ENSG00000141551	0.000931218
ENSG00000141556	0.00282641
ENSG00000141560	0.00949762
ENSG00000141562	0.00217077
ENSG00000141564	0.00145039
ENSG00000141568	0.00107902
ENSG00000141569	0.00311856
ENSG00000141570	0.0152011
ENSG00000141574	0.00608072
ENSG00000141576	0.00139884
ENSG00000141577	0.00114951
ENSG00000141579	0.00119437
ENSG00000141580	0.00117013
ENSG00000141582	0.00132488
ENSG00000141622	0.00134812
ENSG00000141639	0.00113555
ENSG00000141644	0.00104627
ENSG00000141646	0.00164363
ENSG00000141655	0.0103954
ENSG00000141664	0.00206997
ENSG00000141668	0.00118974
ENSG00000141682	0.00129666
ENSG00000141696	0.00132825
ENSG00000141698	0.00849306
ENSG00000141699	0.00100834
ENSG00000141736	0.00122365
ENSG00000141738	0.0013222
ENSG00000141750	0.00142007
ENSG00000141753	0.00241811
ENSG00000141756	0.00218932
ENSG00000141759	0.00877532
ENSG00000141837	0.00156994
ENSG00000141854	0.00319424
ENSG00000141858	0.000762889
ENSG00000141867	0.0010858
ENSG00000141873	0.00123725
ENSG00000141905	0.00153194
ENSG00000141933	0.00684696
ENSG00000141934	0.00457797
ENSG00000141956	0.00976145
ENSG00000141959	0.00249293
ENSG00000141968	0.00123746
ENSG00000141971	0.0020555
ENSG00000141985	0.00117144
ENSG00000141994	0.00459226
ENSG00000142002	0.00226215
ENSG00000142025	0.00026499
ENSG00000142039	0.00133038
ENSG00000142046	0.00265707
ENSG00000142065	0.0185321
ENSG00000142082	0.00123935
ENSG00000142089	0.141772
ENSG00000142102	0.0536316
ENSG00000142149	0.00279853
ENSG00000142156	0.00457498
ENSG00000142166	0.00219554
ENSG00000142173	0.00327209
ENSG00000142178	0.00269447
ENSG00000142185	0.00842592
ENSG00000142186	0.000485675
ENSG00000142188	0.005417
ENSG00000142197	0.00325229
ENSG00000142207	0.0075344
ENSG00000142208	0.00167302
ENSG00000142227	0.00212993
ENSG00000142273	0.00305331
ENSG00000142279	0.0032553
ENSG00000142303	0.00141841
ENSG00000142327	0.00160948
ENSG00000142330	0.00143988
ENSG00000142347	0.00322625
ENSG00000142396	0.00895135
ENSG00000142405	0.0118464
ENSG00000142408	0.00140893
ENSG00000142409	0.00145057
ENSG00000142444	0.0152039
ENSG00000142453	0.00167373
ENSG00000142459	0.00102178
ENSG00000142484	0.0104613
ENSG00000142494	0.0116094
ENSG00000142507	0.000561829
ENSG00000142512	0.0330349
ENSG00000142513	0.0136945
ENSG00000142515	0.016958
ENSG00000142534	0.00844928
ENSG00000142541	0.000550986
ENSG00000142544	0.0145238
ENSG00000142546	0.00109215
ENSG00000142549	0.0157063
ENSG00000142552	0.0053155
ENSG00000142556	0.000816893
ENSG00000142583	0.0151775
ENSG00000142599	0.00177154
ENSG00000142606	0.00568926
ENSG00000142609	0.00328979
ENSG00000142611	0.00190867
ENSG00000142615	0.00877096
ENSG00000142619	0.0695792
ENSG00000142621	0.0268532
ENSG00000142623	0.0490901
ENSG00000142627	0.00255508
ENSG00000142632	0.00679918
ENSG00000142634	0.00112096
ENSG00000142655	0.00117724
ENSG00000142657	0.00202157
ENSG00000142661	0.0072294
ENSG00000142669	0.00235298
ENSG00000142675	0.00337978
ENSG00000142676	0.00408416
ENSG00000142677	0.00274306
ENSG00000142684	0.00457362
ENSG00000142686	0.00200286
ENSG00000142687	0.00264993
ENSG00000142694	0.00119702
ENSG00000142698	0.00197668
ENSG00000142731	0.00460466
ENSG00000142733	0.00438315
ENSG00000142748	0.00154456
ENSG00000142751	0.00073278
ENSG00000142765	0.00328112
ENSG00000142784	0.000543608
ENSG00000142789	0.0529576
ENSG00000142794	0.0048952
ENSG00000142798	0.00363891
ENSG00000142864	0.00305603
ENSG00000142867	0.00154175
ENSG00000142871	0.00174424
ENSG00000142875	0.00214487
ENSG00000142892	0.0019359
ENSG00000142910	0.00163544
ENSG00000142945	0.00262547
ENSG00000142949	0.00136972
ENSG00000142959	0.000602885
ENSG00000142961	0.0025685
ENSG00000142973	0.0367976
ENSG00000143013	0.0010825
ENSG00000143028	0.00641878
ENSG00000143032	0.00181873
ENSG00000143033	0.00128968
ENSG00000143036	0.00787316
ENSG00000143061	0.00512198
ENSG00000143067	0.00548611
ENSG00000143079	0.00230293
ENSG00000143110	0.00357975
ENSG00000143119	0.00158274
ENSG00000143125	0.0230797
ENSG00000143126	0.00134734
ENSG00000143127	0.00346025
ENSG00000143147	0.0119906
ENSG00000143149	0.0066583
ENSG00000143153	0.00267561
ENSG00000143155	0.0130924
ENSG00000143156	0.00373705
ENSG00000143157	0.00195926
ENSG00000143158	0.00153068
ENSG00000143162	0.00213226
ENSG00000143164	0.000935696
ENSG00000143167	0.00878459
ENSG00000143171	0.00197352
ENSG00000143178	0.00349792
ENSG00000143179	0.00164441
ENSG00000143183	0.000841479
ENSG00000143190	0.001678
ENSG00000143194	0.00135935
ENSG00000143195	0.000598549
ENSG00000143196	0.00931844
ENSG00000143198	0.00359913
ENSG00000143199	0.00100512
ENSG00000143217	0.000977388
ENSG00000143224	0.0036046
ENSG00000143226	0.00561921
ENSG00000143228	0.00344094
ENSG00000143248	0.00797546
ENSG00000143257	0.00141296
ENSG00000143258	0.000842089
ENSG00000143278	0.0137578
ENSG00000143294	0.000964438
ENSG00000143297	0.0185774
ENSG00000143303	0.000577351
ENSG00000143314	0.00517866
ENSG00000143318	0.000790839
ENSG00000143319	0.000956498
ENSG00000143322	0.00243741
ENSG00000143324	0.00426004
ENSG00000143333	0.00332481
ENSG00000143337	0.00137903
ENSG00000143340	0.00680988
ENSG00000143341	0.00189688
ENSG00000143344	0.00213954
ENSG00000143353	0.0212116
ENSG00000143363	0.00128833
ENSG00000143365	0.00523695
ENSG00000143367	0.00313187
ENSG00000143369	0.00827328
ENSG00000143373	0.0017096
ENSG00000143374	0.000741389
ENSG00000143375	0.00116786
ENSG00000143376	0.003547
ENSG00000143379	0.00109071
ENSG00000143382	0.00406442
ENSG00000143384	0.00114467
ENSG00000143390	0.00158671
ENSG00000143393	0.00137034
ENSG00000143398	0.0231668
ENSG00000143401	0.0011198
ENSG00000143409	0.00132899
ENSG00000143412	0.00983229
ENSG00000143416	0.00355447
ENSG00000143418	0.00130832
ENSG00000143420	0.00156633
ENSG00000143434	0.00272469
ENSG00000143436	0.00195778
ENSG00000143437	0.00191266
ENSG00000143442	0.00147305
ENSG00000143452	0.000970964
ENSG00000143457	0.00182253
ENSG00000143458	0.00959564
ENSG00000143476	0.000853183
ENSG00000143486	0.0133617
ENSG00000143494	0.00525897
ENSG00000143499	0.00435134
ENSG00000143507	0.00322172
ENSG00000143514	0.00212001
ENSG00000143515	0.00124643
ENSG00000143520	0.0024844
ENSG00000143536	0.0087638
ENSG00000143537	0.00303688
ENSG00000143546	0.00217458
ENSG00000143549	0.00221183
ENSG00000143552	0.00431623
ENSG00000143553	0.00102333
ENSG00000143554	0.00128626
ENSG00000143569	0.00250015
ENSG00000143570	0.000616064
ENSG00000143575	0.000807572
ENSG00000143578	0.005463
ENSG00000143590	0.00088163
ENSG00000143603	0.00249659
ENSG00000143612	0.00197969
ENSG00000143614	0.00165258
ENSG00000143621	0.00391353
ENSG00000143622	0.00299851
ENSG00000143624	0.000885454
ENSG00000143627	0.0104944
ENSG00000143630	0.000964998
ENSG00000143631	0.0428315
ENSG00000143632	0.0121339
ENSG00000143633	0.000583348
ENSG00000143641	0.00216992
ENSG00000143643	0.00222092
ENSG00000143653	0.00179287
ENSG00000143669	0.0244508
ENSG00000143674	0.00318792
ENSG00000143727	0.00106706
ENSG00000143740	0.00130783
ENSG00000143742	0.00171372
ENSG00000143748	0.00611015
ENSG00000143751	0.00524361
ENSG00000143753	0.00136927
ENSG00000143756	0.00250182
ENSG00000143771	0.00183424
ENSG00000143772	0.00151019
ENSG00000143774	0.00196014
ENSG00000143776	0.00126817
ENSG00000143786	0.00207556
ENSG00000143793	0.00174974
ENSG00000143797	0.00237525
ENSG00000143799	0.00120362
ENSG00000143801	0.00347572
ENSG00000143811	0.00184055
ENSG00000143815	0.00135457
ENSG00000143816	0.00351234
ENSG00000143819	0.00184824
ENSG00000143842	0.00114664
ENSG00000143845	0.000945426
ENSG00000143847	0.00185477
ENSG00000143850	0.00235505
ENSG00000143851	0.00460107
ENSG00000143858	0.00480114
ENSG00000143867	0.00238087
ENSG00000143869	0.00989292
ENSG00000143870	0.00192389
ENSG00000143878	0.0020008
ENSG00000143882	0.00361988
ENSG00000143891	0.00294339
ENSG00000143921	0.00541084
ENSG00000143924	0.00184769
ENSG00000143933	0.00122581
ENSG00000143952	0.00148778
ENSG00000143954	0.144411
ENSG00000143970	0.00180491
ENSG00000143971	0.00384364
ENSG00000143994	0.00135892
ENSG00000143995	0.0010461
ENSG00000144021	0.00142638
ENSG00000144028	0.000698812
ENSG00000144029	0.00100204
ENSG00000144031	0.00140101
ENSG00000144034	0.00944721
ENSG00000144036	0.00151927
ENSG00000144040	0.00380051
ENSG00000144043	0.00176386
ENSG00000144048	0.00305953
ENSG00000144057	0.00393376
ENSG00000144061	0.000595699
ENSG00000144115	0.176222
ENSG00000144118	0.00188704
ENSG00000144119	0.0107317
ENSG00000144130	0.0114937
ENSG00000144136	0.00198967
ENSG00000144152	0.0577271
ENSG00000144161	0.00292042
ENSG00000144182	0.0241862
ENSG00000144218	0.0126513
ENSG00000144224	0.00132318
ENSG00000144228	0.00197418
ENSG00000144230	0.00401916
ENSG00000144231	0.00912486
ENSG00000144233	0.00165268
ENSG00000144278	0.000852387
ENSG00000144283	0.00182617
ENSG00000144285	0.00270866
ENSG00000144306	0.00267469
ENSG00000144320	0.00386614
ENSG00000144331	0.0010966
ENSG00000144354	0.00198971
ENSG00000144357	0.00113683
ENSG00000144366	0.00248663
ENSG00000144369	0.00195406
ENSG00000144381	0.00186019
ENSG00000144395	0.00146759
ENSG00000144401	0.00864605
ENSG00000144406	0.000789402
ENSG00000144410	0.0151462
ENSG00000144426	0.0120738
ENSG00000144445	0.00208249
ENSG00000144451	0.00328057
ENSG00000144452	0.0031761
ENSG00000144455	0.0138921
ENSG00000144468	0.00208685
ENSG00000144476	0.00761604
ENSG00000144481	0.00487506
ENSG00000144485	0.0066206
ENSG00000144504	0.00524015
ENSG00000144524	0.000914945
ENSG00000144535	0.000726788
ENSG00000144554	0.000850676
ENSG00000144559	0.00564085
ENSG00000144560	0.000909436
ENSG00000144566	0.00104128
ENSG00000144567	0.00131141
ENSG00000144579	0.000988895
ENSG00000144580	0.000305634
ENSG00000144583	0.00413673
ENSG00000144589	0.000767505
ENSG00000144591	0.000846367
ENSG00000144596	0.00309517
ENSG00000144597	0.00163722
ENSG00000144619	0.00453166
ENSG00000144635	0.00191186
ENSG00000144642	0.00266317
ENSG00000144645	0.00289793
ENSG00000144647	0.00127516
ENSG00000144649	0.00502744
ENSG00000144655	0.0012275
ENSG00000144659	0.00132052
ENSG00000144668	0.00298202
ENSG00000144671	0.00569118
ENSG00000144674	0.00153838
ENSG00000144677	0.00243982
ENSG00000144681	0.00360029
ENSG00000144711	0.00122063
ENSG00000144712	0.00324661
ENSG00000144713	0.000640102
ENSG00000144724	0.00293286
ENSG00000144730	0.000778371
ENSG00000144736	0.00137255
ENSG00000144741	0.0041508
ENSG00000144744	0.0180032
ENSG00000144746	0.00149229
ENSG00000144747	0.00136926
ENSG00000144749	0.00240369
ENSG00000144791	0.00302534
ENSG00000144802	0.0021092
ENSG00000144810	0.00385089
ENSG00000144815	0.00282051
ENSG00000144824	0.00567158
ENSG00000144827	0.00304697
ENSG00000144834	0.00116678
ENSG00000144837	0.00862605
ENSG00000144840	0.00175968
ENSG00000144843	0.00458611
ENSG00000144847	0.00311601
ENSG00000144848	0.00819273
ENSG00000144852	0.00383072
ENSG00000144857	0.00289393
ENSG00000144867	0.00299026
ENSG00000144868	0.00391501
ENSG00000144891	0.00715605
ENSG00000144895	0.00337217
ENSG00000144908	0.00297212
ENSG00000144909	0.00140256
ENSG00000144935	0.00163618
ENSG00000144959	0.00166624
ENSG00000144962	0.00065311
ENSG00000145012	0.00122943
ENSG00000145014	0.00296855
ENSG00000145016	0.00144496
ENSG00000145020	0.00630062
ENSG00000145022	0.00133873
ENSG00000145029	0.0104229
ENSG00000145041	0.0021597
ENSG00000145075	0.00165945
ENSG00000145087	0.00129574
ENSG00000145103	0.00522331
ENSG00000145107	0.0229813
ENSG00000145113	0.0284215
ENSG00000145147	0.00286225
ENSG00000145191	0.00126689
ENSG00000145192	0.0062849
ENSG00000145194	0.0044699
ENSG00000145198	0.00134711
ENSG00000145214	0.00309713
ENSG00000145216	0.00366153
ENSG00000145220	0.00115142
ENSG00000145241	0.00531993
ENSG00000145242	0.00127236
ENSG00000145244	0.0059071
ENSG00000145246	0.00351424
ENSG00000145283	0.00920251
ENSG00000145284	0.0042289
ENSG00000145293	0.00194043
ENSG00000145309	0.0038821
ENSG00000145321	0.000680746
ENSG00000145332	0.00215571
ENSG00000145335	0.00827984
ENSG00000145348	0.00229707
ENSG00000145349	0.00212228
ENSG00000145354	0.0186908
ENSG00000145358	0.0140167
ENSG00000145362	0.000815544
ENSG00000145365	0.00536244
ENSG00000145384	0.0348669
ENSG00000145386	0.000795129
ENSG00000145388	0.00188939
ENSG00000145390	0.00417752
ENSG00000145391	0.00165791
ENSG00000145414	0.0066768
ENSG00000145416	0.0159766
ENSG00000145423	0.00705627
ENSG00000145425	0.00192845
ENSG00000145428	0.00202711
ENSG00000145431	0.00304101
ENSG00000145439	0.0024713
ENSG00000145476	0.0316851
ENSG00000145495	0.000936783
ENSG00000145506	0.00325513
ENSG00000145526	0.000980328
ENSG00000145536	0.00955437
ENSG00000145545	0.00293628
ENSG00000145555	0.00164684
ENSG00000145569	0.00146559
ENSG00000145592	0.00373969
ENSG00000145623	0.00176277
ENSG00000145626	0.00497664
ENSG00000145632	0.00165702
ENSG00000145649	0.00124645
ENSG00000145675	0.00147435
ENSG00000145685	0.00117752
ENSG00000145687	0.00136567
ENSG00000145692	0.0307468
ENSG00000145700	0.000812861
ENSG00000145703	0.00234061
ENSG00000145708	0.0320547
ENSG00000145715	0.00228102
ENSG00000145721	0.00503873
ENSG00000145725	0.0031746
ENSG00000145730	0.00220574
ENSG00000145734	0.00130651
ENSG00000145740	0.00166752
ENSG00000145741	0.00676875
ENSG00000145743	0.00169354
ENSG00000145757	0.0724154
ENSG00000145779	0.00288412
ENSG00000145780	0.0014788
ENSG00000145781	0.00423202
ENSG00000145782	0.00278127
ENSG00000145794	0.00433396
ENSG00000145817	0.00215433
ENSG00000145819	0.00270972
ENSG00000145824	0.00828986
ENSG00000145826	0.00900457
ENSG00000145832	0.0250754
ENSG00000145860	0.00418325
ENSG00000145861	0.0264609
ENSG00000145863	0.00657451
ENSG00000145864	0.00103407
ENSG00000145868	0.0036951
ENSG00000145882	0.00268839
ENSG00000145901	0.0010905
ENSG00000145907	0.00104949
ENSG00000145911	0.00570658
ENSG00000145912	0.000465204
ENSG00000145916	0.000978625
ENSG00000145919	0.0015433
ENSG00000145920	0.00175551
ENSG00000145934	0.0022345
ENSG00000145936	0.0025642
ENSG00000145945	0.38833
ENSG00000145949	0.0529127
ENSG00000145975	0.00456898
ENSG00000145979	0.00569183
ENSG00000145982	0.00741517
ENSG00000145990	0.00174662
ENSG00000145996	0.00774143
ENSG00000146005	0.00151424
ENSG00000146006	0.00112983
ENSG00000146007	0.00726331
ENSG00000146013	0.00113664
ENSG00000146021	0.00141807
ENSG00000146038	0.00134327
ENSG00000146039	0.00290811
ENSG00000146054	0.0127891
ENSG00000146063	0.000911747
ENSG00000146067	0.00275804
ENSG00000146070	0.0171618
ENSG00000146072	0.00170304
ENSG00000146083	0.00188057
ENSG00000146085	0.0027184
ENSG00000146090	0.00201993
ENSG00000146094	0.00178016
ENSG00000146109	0.000792307
ENSG00000146122	0.00351332
ENSG00000146147	0.0025486
ENSG00000146192	0.00447226
ENSG00000146197	0.00125889
